start_timestamp,original_round_index,original_test_id,merged_round_index,merged_test_id,step_evaluation,true_attack_type,predicted_attack_type,target_field,target_value,predicted_fail_score,absolute_error,ConstellationConfig,DegradedEdgeRatio,EdgeDisconnectRatio,EdgeBandwidthMeanDecreaseRatio,EdgeBandwidthDecreaseStd,PoissonRate,MeanIntervalTime,PacketGenerationInterval,PacketSizeMean,PacketSizeStd,StateObservationAttack_level,ActionAttack_level,StateTransferAttack_level,RewardAttack_level,ExperiencePoolAttack_level,ModelTampAttack_level,timestamp
20260516_154607,0,1,0,1,20260516_154607|round_000|test_0001,NoAttack,NoAttack,fused_score,0.0,0.09710508531619039,0.09710508531619039,0.01584237783704904,0.010516194826865959,0.08528169430173359,0.3298166752837065,0.00021668061684347977,0.0632518310826268,0.1256075699626515,0.03647093591549499,0.043214278103802614,0.08651761877846775,0.03099541148344255,0.07026774741968525,0.029445641461636814,0.02501998515676054,0.0017034187906664977,0.04583193897856618,2026-05-21T08:05:18+00:00
20260516_154607,1,2,1,2,20260516_154607|round_001|test_0002,RewardAttack,RewardAttack,fused_score,0.0,-0.05357492435096331,0.05357492435096331,0.06291293303363259,0.17763942385296477,0.018273904834114098,0.02465803642895697,0.039339898797553625,0.008822683310415044,0.0806758328202899,0.01973062666216098,0.07136258709427062,0.2878489102718366,0.03919837629623049,0.0029368455010344145,0.031226080251064818,0.09534884837214107,0.012789993735442417,0.027235018737891605,2026-05-21T08:05:18+00:00
20260516_154607,1,3,1,3,20260516_154607|round_001|test_0003,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.047798082523552166,0.047798082523552166,0.002294330075236306,0.11179638652287904,0.1368087501637973,0.23373184046389864,0.05699269950407811,0.014552524786621234,0.12866174581502138,0.09882001798037823,0.038309423966612154,0.03172593969884593,0.03500004587566803,0.04050176077427463,0.008091048971905762,0.0359592580415885,0.023686016586859246,0.0030682107723354734,2026-05-21T08:05:18+00:00
20260516_154607,1,4,1,4,20260516_154607|round_001|test_0004,NoAttack,NoAttack,fused_score,0.0,0.06393180725290193,0.06393180725290193,0.022677120146017266,0.06793139045276296,0.10010175477999787,0.28835890591150537,0.0356039434311702,0.01812067989025689,0.007143199155558423,0.01999360370217284,0.24140985401351944,0.004481964548651856,0.02960766545577159,0.027521630805088307,0.029604208567220503,0.03170607552419315,0.044005909590499714,0.03173209402561356,2026-05-21T08:05:18+00:00
20260516_154607,1,5,1,5,20260516_154607|round_001|test_0005,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.09155153460376098,0.09155153460376098,0.15766282869925252,0.07990027339975961,0.024032753362983533,0.03243813183042577,0.00023814154233187614,0.22824359286243903,0.014329853773418258,0.004530604695907744,0.02254433366524043,0.0035376046136476017,0.2775996943824823,0.04750665489677681,0.02435342333199763,0.01862437529733194,0.04380870962560207,0.020649024020402865,2026-05-21T08:05:18+00:00
20260516_154607,1,6,1,6,20260516_154607|round_001|test_0006,NoAttack,NoAttack,fused_score,0.0,0.027542506149478896,0.027542506149478896,0.15981058562154912,0.014352255093337908,0.030617064448615113,0.06821289361203826,0.0155483054186508,0.07141373847215458,0.0031035747463341264,0.2911897285742638,0.022053279247604245,0.06750407428454255,0.09828834267339863,0.03499281682960295,0.011298560833106977,0.02379149866837534,0.03657043412875981,0.05125284734766579,2026-05-21T08:05:18+00:00
20260516_154607,1,7,1,7,20260516_154607|round_001|test_0007,NoAttack,NoAttack,fused_score,0.0,0.12461515664522807,0.12461515664522807,0.15030194877804023,0.033352175040128204,0.029210055871682624,0.07279954417183976,0.01379539735579757,0.01586965526254847,0.05057841880038966,0.13691524873169783,0.30750617297072846,0.05861984585923366,0.03644897534596831,0.011018238067381348,0.005239119595497256,0.01877896761949889,0.0182690977692382,0.041297138760329345,2026-05-21T08:05:18+00:00
20260516_154607,1,8,1,8,20260516_154607|round_001|test_0008,ActionAttack,ActionAttack,fused_score,0.0,0.0751440690855209,0.0751440690855209,0.02787789256576096,0.06393258280591088,0.09299941221465632,0.03532332503067185,0.06665978264927565,0.03666423846117486,0.017564013961926847,0.035072251666916646,0.13054509292385696,0.13294339450267345,0.028575772925465506,0.17353770664106505,0.014351780128801634,0.02329878385736442,0.0758545240560145,0.044799445608464473,2026-05-21T08:05:18+00:00
20260516_154607,1,9,1,9,20260516_154607|round_001|test_0009,NoAttack,NoAttack,fused_score,0.0,0.057354259910298494,0.057354259910298494,0.046985853341533275,0.2511936272811853,0.09084327479665967,0.05191892862287725,0.17453912274095512,0.03560949403416284,0.24267274961691718,0.0008808483958572339,0.04120316565405502,0.013752434560233603,0.012200886935268647,0.0014431572153687235,0.012069564161328,0.007446750841266347,0.0077759890768992895,0.009464152725432539,2026-05-21T08:05:18+00:00
20260516_154607,1,10,1,10,20260516_154607|round_001|test_0010,NoAttack,NoAttack,fused_score,0.0,0.01755714434303407,0.01755714434303407,0.017477001680790957,0.1851718724571715,0.10772958851796853,0.2547200897912589,0.026491459827966024,0.004888108015640272,0.060154872366698586,0.0031487962496069186,0.08194762633554682,0.01387800561633049,0.040171413989967555,0.06574393109030001,0.05339072768947172,0.01627493916629575,0.016063707602392636,0.052747859602593296,2026-05-21T08:05:18+00:00
20260516_154607,1,11,1,11,20260516_154607|round_001|test_0011,NoAttack,NoAttack,fused_score,0.0,-0.017848788025442236,0.017848788025442236,0.13401201865744122,0.10379648081079355,0.035394021776588985,0.11007096276335793,0.15534117213161122,0.00289549765222625,0.02183670056033053,0.02179836332724624,0.027223860543987476,0.22831190692230502,0.03670417809069963,0.015410549435937058,0.08436347004243448,0.00028422145125485415,0.0003253878098489683,0.022231208023936477,2026-05-21T08:05:18+00:00
20260516_154607,1,12,1,12,20260516_154607|round_001|test_0012,NoAttack,NoAttack,fused_score,0.0,0.03684149718550733,0.03684149718550733,0.1412344208655207,0.05552628375414428,0.1388625343910714,0.03818029512491753,0.19841549405475756,0.007357144825958228,0.0350075605787699,0.21782294137900768,0.006619288727563662,0.05813298532900238,0.041262022229718906,0.019033890664146562,0.015924506508290838,0.00872880644262436,0.009456993713433816,0.008434831411072166,2026-05-21T08:05:18+00:00
20260516_154607,1,13,1,13,20260516_154607|round_001|test_0013,StateTransferAttack,StateTransferAttack,fused_score,0.0,-0.0059096336502590385,0.0059096336502590385,0.09196114916227766,0.00749105763771165,0.14028588581374316,0.07618797934927474,0.0020654339563716357,0.052599759277045785,0.036273451542434526,0.1908142200630237,0.051956631109453984,0.09424459819992681,0.05146564078650074,0.006013772334773665,0.11660195359074854,0.023192031629818165,0.00958034545197883,0.04926609009491646,2026-05-21T08:05:18+00:00
20260516_154607,1,14,1,14,20260516_154607|round_001|test_0014,ModelTampAttack,ModelTampAttack,fused_score,0.0,0.0030673436580438695,0.0030673436580438695,0.007021993267113669,0.026597962879721816,0.01739883002999663,0.07108599995254387,0.06870184768986873,0.0018239688458119505,0.2218337801055902,0.04131500931716207,0.017043796700365224,0.038196836193810896,0.0038939393029483894,0.09737898616568887,0.05426523991361125,0.007121121095852808,0.04133697621272593,0.2849837123271876,2026-05-21T08:05:18+00:00
20260516_154607,1,15,1,15,20260516_154607|round_001|test_0015,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.08621316145480462,0.08621316145480462,0.06647196120541689,0.15122809281785934,0.01409449347434418,0.08809156730574236,0.027411721168585437,0.07438741111730758,0.010306372353914461,0.012626431047949653,0.010899031430153847,0.1526455514286937,0.31456164716758833,0.012317219612709731,0.012971046033510616,0.02420947582391616,0.024329936888442576,0.0034480411238651896,2026-05-21T08:05:18+00:00
20260516_154607,1,16,1,16,20260516_154607|round_001|test_0016,ActionAttack,ActionAttack,fused_score,0.0,0.035086100158902844,0.035086100158902844,0.050408006715678924,0.05794375491349918,0.010915970003782348,0.018684081727321143,0.05876915947299509,0.2457515477461174,0.0020896006933167617,0.004737657382924822,0.25068158382813965,0.10135154792893057,0.01210353998211702,0.13347271166695826,0.013810753792566664,0.016677139715435593,0.0008072564368691654,0.021795687993347322,2026-05-21T08:05:18+00:00
20260516_154607,1,17,1,17,20260516_154607|round_001|test_0017,ActionAttack,ActionAttack,fused_score,0.0,0.024532015650557626,0.024532015650557626,0.08442147524522652,0.10896533438041357,0.27349561075613793,0.028077225378743246,0.03653166929884906,0.01724468097042061,0.019011521525978917,0.03499420826609882,0.09269870268409229,0.026658080294818576,0.07085953624839297,0.16065700461996735,0.020601501712580378,0.006654903975341156,0.009356984485081096,0.009771560157857613,2026-05-21T08:05:18+00:00
20260516_154607,2,18,2,18,20260516_154607|round_002|test_0018,ExperiencePoolAttack,ExperiencePoolAttack,fused_score,0.0,-0.006088383980953238,0.006088383980953238,0.0672101048494554,0.13594480991902383,0.07747366365004456,0.05707425177086823,0.0014073473681220593,0.0012662034760398005,0.16788252450877147,0.10544769376858061,0.08994056733630892,0.156396500817528,0.020043716015270524,0.020400088105651023,0.03644931744060303,0.023445430669727707,0.0016429497775821182,0.0379748305264227,2026-05-21T08:05:18+00:00
20260516_154607,2,19,2,19,20260516_154607|round_002|test_0019,NoAttack,NoAttack,fused_score,0.0,0.03479763857455481,0.03479763857455481,0.050518922050173595,0.07614290471060424,0.19058729385307813,0.11635994007296402,0.05991612750461633,0.1346223021057375,0.0945228611752839,0.015190888805863606,0.015240276160812808,0.024422820719384637,0.025211654203583563,0.035186377653167976,0.037276764846440276,0.017425490304078823,0.05597976436500222,0.05139561146920831,2026-05-21T08:05:18+00:00
20260516_154607,2,20,2,20,20260516_154607|round_002|test_0020,StateTransferAttack,StateTransferAttack,fused_score,0.0,0.03234230274575478,0.03234230274575478,0.02218964583524561,0.20153110563216547,0.12064103170491482,0.09050422920828684,0.011806872979142681,0.0526011303684196,0.020225532542204838,0.005046355105021117,0.11773042513752997,0.010058888387775815,0.14495696504123012,0.0327549908523903,0.12179598659767422,0.008318130705957757,0.01991025656966178,0.019928453332379085,2026-05-21T08:05:18+00:00
20260516_154607,2,21,2,21,20260516_154607|round_002|test_0021,ModelTampAttack,ModelTampAttack,fused_score,0.0,0.045159592057681996,0.045159592057681996,0.026445583703381563,0.03581890602671151,0.00916268361015715,0.14527382864977031,0.07397429086633649,0.009977116213092668,0.2779660342572734,0.00910811946563034,0.017212079187155536,0.0531040314143718,0.0014974367779670475,0.09722697855565426,0.07067303087721524,0.02362360194629953,0.028999961548268238,0.11993631690071493,2026-05-21T08:05:18+00:00
20260516_154607,2,22,2,22,20260516_154607|round_002|test_0022,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.07997649284616767,0.07997649284616767,0.107541463672441,0.008686150504376922,0.20876541329193665,0.06453622509980335,0.14838350953478605,0.011489059082679063,0.020236029084716618,0.11879908877971296,0.009852728360827873,0.0602361972507678,0.12974761041215954,0.00884107026207076,0.03710792187310735,0.033304869014091805,0.023465434263413062,0.009007229513109258,2026-05-21T08:05:18+00:00
20260516_154607,2,23,2,23,20260516_154607|round_002|test_0023,ActionAttack,ActionAttack,fused_score,0.0,0.023325718823353436,0.023325718823353436,0.07249603643475167,0.12218935117084459,0.11030256290567704,0.005882677211157804,0.11626646723835019,0.039711766341202,0.0005415191990302725,0.09964845605420658,0.0330772846270118,0.022594802900251326,0.10580502145787347,0.15775138064671182,0.01718872116456783,0.01474059077221342,0.01028717240884043,0.07151618946730981,2026-05-21T08:05:18+00:00
20260516_154607,2,24,2,24,20260516_154607|round_002|test_0024,StateObservationAttack,StateObservationAttack,fused_score,0.0,-0.0172285492704658,0.0172285492704658,0.0436759997019265,0.16750842881088754,0.15085035358063212,0.3122579879474755,0.057268185153509836,0.02333553792272956,0.07259155235124906,0.033828187333289,0.03944883691912254,0.015238291496449232,0.024348651475284453,0.013104608805745056,0.010933455056344831,0.011858006480867352,0.018290790524648375,0.005461126439839075,2026-05-21T08:05:18+00:00
20260516_154607,2,25,2,25,20260516_154607|round_002|test_0025,NoAttack,NoAttack,fused_score,0.0,0.04025804995015847,0.04025804995015847,0.1338851564308349,0.009078086214700153,0.033244985252324506,0.0860252314534622,0.05510925408423849,0.02156146458020243,0.25947167139734906,0.0043773519742553646,0.10482163047292915,0.04283843833805693,0.011841785543325854,0.04530364489209658,0.03994952084788722,0.018786537943328675,0.07104491716314597,0.06266032341186249,2026-05-21T08:05:18+00:00
20260516_154607,2,26,2,26,20260516_154607|round_002|test_0026,NoAttack,NoAttack,fused_score,0.0,0.104437616245934,0.104437616245934,0.05308982243047995,0.0795935431410376,0.1831927008750978,0.19356692420459373,0.00789517708585329,0.05201027599781389,0.03275638374412732,0.06878255667430878,0.017033047736524004,0.03323704850766889,0.06698841801044336,0.022758202603492646,0.010863852346502488,0.045435661270305905,0.05112421327115052,0.08167217210059977,2026-05-21T08:05:18+00:00
20260516_154607,2,27,2,27,20260516_154607|round_002|test_0027,ActionAttack,ActionAttack,fused_score,0.0,0.06030454512428579,0.06030454512428579,0.04519877078085271,0.03248515170623405,0.2630196506457531,0.03689103184160675,0.10061483940407379,0.017860348836948488,0.1292122127912279,0.07304744780905648,0.09583645401440452,0.005526970103262683,0.03744586360890127,0.09130985440860326,0.003804418718870367,0.017036266955140527,0.02300546960766941,0.027705248767394722,2026-05-21T08:05:18+00:00
20260516_154607,2,28,2,28,20260516_154607|round_002|test_0028,NoAttack,NoAttack,fused_score,0.0,0.04924846652821996,0.04924846652821996,0.1789975186435719,0.06079977003863895,0.13428602114983226,0.12202484604082635,0.008922839817696374,0.0298199525895379,0.014991177808217897,0.09177833728257456,0.08344869047250687,0.006513708198186841,0.005811883167206977,0.05954111211799403,0.012063716844114574,0.05196056096988157,0.048781249382765166,0.09025861547644776,2026-05-21T08:05:18+00:00
20260516_154607,2,29,2,29,20260516_154607|round_002|test_0029,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.07716740757075394,0.07716740757075394,0.058993867114323965,0.0108400854607716,0.2549126873102157,0.010833798528009711,2.6264136587021832e-05,0.0020360271976786848,0.03426364163536556,0.03229687988907906,0.0015440861467577558,0.09586559980711136,0.26288790226124664,0.06420850989615524,0.01939023313768625,0.0007131045139327427,0.1345321660587135,0.016655146906365253,2026-05-21T08:05:18+00:00
20260516_154607,2,30,2,30,20260516_154607|round_002|test_0030,ActionAttack,ActionAttack,fused_score,0.0,0.05086859608757749,0.05086859608757749,0.12383494488326788,0.00895618159038798,0.13307721576544163,0.11352876655021348,0.044998588252716486,0.030127561620580258,0.1857387805129877,0.04302861097568823,0.0804106519983773,0.029828656771265227,0.017917073285408057,0.04252689472599294,0.018693497205960415,0.01688878458326365,0.04993516895880802,0.06050862231964063,2026-05-21T08:05:18+00:00
20260516_154607,2,31,2,31,20260516_154607|round_002|test_0031,NoAttack,NoAttack,fused_score,0.0,0.08512304012476252,0.08512304012476252,0.1490950240784488,0.18709317439430237,0.0435967216165902,0.1136550583265873,0.02483982881473808,0.0007384983091333192,0.016956491516553252,0.07350651186994929,0.06550645306585766,0.07663084397145144,0.02274150759371992,0.08309946926722286,0.00034675585832173435,0.00302404911390333,0.07646577905127007,0.06270383315195041,2026-05-21T08:05:18+00:00
20260516_154607,2,32,2,32,20260516_154607|round_002|test_0032,ActionAttack,ActionAttack,fused_score,0.0,0.10000689786802047,0.10000689786802047,0.020278777958669104,0.0785408091706415,0.004935462124257666,0.03130095034424107,0.10809483809065447,0.00802328318028501,0.07364216688066635,0.04757413638477547,0.16954202833151044,0.01811044626991497,0.017955609653432236,0.34874565660132817,0.013157816141744006,0.0130720168194609,0.037325432445356445,0.009700569603062292,2026-05-21T08:05:18+00:00
20260516_154607,2,33,2,33,20260516_154607|round_002|test_0033,ModelTampAttack,ModelTampAttack,fused_score,0.0,0.043513188418664805,0.043513188418664805,0.0022164538585207174,0.032926166823525595,0.010238277012056735,0.060460011102802656,0.07047408645578844,0.009840653884486118,0.0571441191590842,0.17448203699265508,0.03813986375393334,0.1276719833219576,0.05722724492083663,0.021192685347992995,0.013052851876993388,0.004339701206067978,0.021597429397022673,0.2989964348862759,2026-05-21T08:05:18+00:00
20260516_154607,3,34,3,34,20260516_154607|round_003|test_0034,NoAttack,NoAttack,fused_score,0.0,0.054981129596638575,0.054981129596638575,0.1066383678845308,0.09139691375820451,0.09965668048844861,0.005897790502289354,0.0014104073480545477,0.0410060113911081,0.005734623826803939,0.22744612516716983,0.15497760859948792,0.09927909486014752,0.10032689818245517,0.02429807651139677,0.020481898941568464,0.0012716594282792667,0.004518756120837626,0.01565908698921757,2026-05-21T08:05:18+00:00
20260516_154607,3,35,3,35,20260516_154607|round_003|test_0035,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.02786467124586023,0.02786467124586023,0.0548185175476647,0.034026071752514216,0.007630418609644775,0.05078967634263787,0.34030732474537956,0.12352660584397537,0.032590293679942914,0.010656500576376902,0.0009457498227869027,0.13461910962925813,0.09465689653735937,0.05877984124428597,0.03533584775684075,0.010603806375908416,0.009471437181326783,0.0012419023540972344,2026-05-21T08:05:18+00:00
20260516_154607,3,36,3,36,20260516_154607|round_003|test_0036,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.05028166462703981,0.05028166462703981,0.05888300215001071,0.10856517867181953,0.3530585583812656,0.06666860365318844,0.071177854625686,0.01203688969341821,0.06391308459204934,0.02253808422374222,0.03439281465253949,0.11449444986579928,0.024762005903050718,0.0026447637327662666,0.02777203668122258,0.0009315440106846152,0.032470773334868294,0.005690355827888816,2026-05-21T08:05:18+00:00
20260516_154607,3,37,3,37,20260516_154607|round_003|test_0037,ExperiencePoolAttack,ExperiencePoolAttack,fused_score,0.0,0.032641306180657303,0.032641306180657303,0.08976159193718174,0.09268808023965754,0.06258107037244275,0.08441733419012576,0.12043200485052788,0.03669777252753705,0.024281328837004627,0.01999094788533423,0.08858684307141579,0.03376154270099115,0.05080725120895487,0.043983992361624015,0.03196136942445436,0.032067353104174044,0.17899640595780275,0.008985111330771406,2026-05-21T08:05:18+00:00
20260516_154607,3,38,3,38,20260516_154607|round_003|test_0038,StateTransferAttack,StateTransferAttack,fused_score,0.0,0.027492958849140187,0.027492958849140187,0.05278886448396582,0.05670381542731011,0.26421459874316616,0.11735785903756986,0.0069845942817496525,0.021961297469638322,0.019827483041338523,0.0027888319967103187,0.02958147397877922,0.024233090519857864,0.055499370587125674,0.004443615862521659,0.26410975752536603,0.0036613727073541934,0.04019046620194304,0.03565350813560356,2026-05-21T08:05:18+00:00
20260516_154607,3,39,3,39,20260516_154607|round_003|test_0039,ActionAttack,ActionAttack,fused_score,0.0,0.012302497219214448,0.012302497219214448,0.05869082275771298,0.010989598098912158,0.07564187910132919,0.31952352096615155,0.07267355700039703,0.0038934478612978954,0.04994875537393903,0.03241194365878796,0.026019062489351097,0.007985736827817969,0.05447887468867583,0.2179983406637104,0.01611571894846034,0.00761983062139577,0.029955832807843388,0.01605307813421743,2026-05-21T08:05:18+00:00
20260516_154607,3,40,3,40,20260516_154607|round_003|test_0040,ModelTampAttack,ModelTampAttack,fused_score,0.0,0.07564267410049907,0.07564267410049907,0.031190519027158303,0.06593876471520975,0.02446205318913165,0.04583691361969396,0.0435246475253824,0.08441217207389042,0.09280433905736313,0.032226382464400884,0.08167725281059188,0.017357427004593872,0.002469794205733955,0.055686621110629705,0.042783480544259976,0.015708694989480295,0.05985775431641878,0.30406318334606103,2026-05-21T08:05:18+00:00
20260516_154607,3,41,3,41,20260516_154607|round_003|test_0041,RewardAttack,RewardAttack,fused_score,0.0,-0.05133925079416449,0.05133925079416449,0.06367266793683118,0.09672914102391111,0.01043901092134942,0.14456317765326776,0.05276896571709917,0.03975418554198316,0.008337047367455904,0.08581212970344962,0.014152243816853248,0.026752560557495846,0.059887990910050475,0.06602999984240068,0.012723048055903777,0.24384914277409603,0.02339437705426541,0.05113431112358719,2026-05-21T08:05:18+00:00
20260516_154607,3,42,3,42,20260516_154607|round_003|test_0042,StateTransferAttack,StateTransferAttack,fused_score,0.0,-0.009001034101030925,0.009001034101030925,0.02084166541457475,0.05902831832095758,0.028516566470345214,0.02615554275130137,0.016254644625761858,0.003041326827275858,0.2013389153114164,0.008188160996734037,0.2674849765467963,0.006263864541635322,0.12151121997959635,0.03897009080329448,0.11015733565798831,0.02566975889586712,0.0033700195442952128,0.06320759331215985,2026-05-21T08:05:18+00:00
20260516_154607,3,43,3,43,20260516_154607|round_003|test_0043,StateTransferAttack,StateTransferAttack,fused_score,0.0,-0.0022756324273221495,0.0022756324273221495,0.038271857793200706,0.06946214946838652,0.13112231754734888,0.0823697072971124,0.004254473731079535,0.17833340524602498,0.05953969358091903,0.010626534763629574,0.2107410092742973,0.02201818354828165,0.06460958975282796,0.00636506964594045,0.04139028300943374,0.0003988615491032054,0.04168986528353798,0.038806998508876034,2026-05-21T08:05:18+00:00
20260516_154607,3,44,3,44,20260516_154607|round_003|test_0044,NoAttack,NoAttack,fused_score,0.0,-0.012310966189462591,0.012310966189462591,0.1275075912388539,0.01848390696557953,0.0018116646750784618,0.03318159249819074,0.20554805639638163,0.00973860330408861,0.17326494821579602,0.005504032104357291,0.21618026390296152,0.06201938991816746,0.06287706504133894,0.017946540692545764,0.03438812432458589,0.006648369172633534,0.008322678991903398,0.016577172557537358,2026-05-21T08:05:18+00:00
20260516_154607,3,45,3,45,20260516_154607|round_003|test_0045,ActionAttack,ActionAttack,fused_score,0.0,0.07366070366634536,0.07366070366634536,0.029270957268779523,0.05721643337047265,0.26480142308238896,0.14264421416837697,0.018331097990017836,0.003911884455392978,0.017617192497282615,0.13072305085571184,0.036333001516142195,0.00505729890950647,0.03424617828828174,0.2110445328126804,0.01515574039443823,0.012757729672310952,0.01853790318091872,0.002351361537297912,2026-05-21T08:05:18+00:00
20260516_154607,3,46,3,46,20260516_154607|round_003|test_0046,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.10998803770053195,0.10998803770053195,0.07070673783107628,0.14118789022394773,0.11390759033662724,0.054557557105837484,0.04906996242873409,0.022755711099134313,0.0284407210519095,0.01929733430364525,0.07415856154042326,0.07469022533666825,0.12855989401884527,0.13616472619688091,0.0017509457463569969,0.007195256018438814,0.04843814042644396,0.029118746335030653,2026-05-21T08:05:18+00:00
20260516_154607,3,47,3,47,20260516_154607|round_003|test_0047,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.08744675270038285,0.08744675270038285,0.0744198926628751,0.15888271866232392,0.18984955072678272,0.07650227261968914,0.09715251888461271,0.001018048162833118,0.05091011266404658,0.03377206198190032,0.02998115710812442,0.06893831406781926,0.09014051574979964,0.07144878508557001,0.0008805312788377291,0.018125037111032725,0.024262104466120666,0.013716378767631817,2026-05-21T08:05:18+00:00
20260516_154607,3,48,3,48,20260516_154607|round_003|test_0048,ActionAttack,ActionAttack,fused_score,0.0,0.07147410110695784,0.07147410110695784,0.014776574951751262,0.29523664255924414,0.11966741876133086,0.021974568971841458,0.09853567722974445,0.0021574140885006524,0.07081144506824409,0.004530388911045179,0.004373752938622125,0.00879125116948997,0.05543157543272007,0.26144042121814026,0.013964397293475829,0.01615651060169722,0.01078301315620255,0.00136894764795003,2026-05-21T08:05:18+00:00
20260516_154607,3,49,3,49,20260516_154607|round_003|test_0049,NoAttack,NoAttack,fused_score,0.0,0.023177114493730028,0.023177114493730028,0.10313687325316995,0.15233891596650828,0.2376690586697895,0.05334570520312722,0.004241297343797598,0.04565723777474959,0.048847088669484166,0.05970502262746216,0.0014349504971474867,0.17437558625676927,0.03130238412561788,0.016572283773829025,0.01583789792533415,0.01798676949774084,0.010989615825464004,0.02655931259000879,2026-05-21T08:05:18+00:00
20260516_154607,4,50,4,50,20260516_154607|round_004|test_0050,ExperiencePoolAttack,ExperiencePoolAttack,fused_score,0.0,0.024305768728770827,0.024305768728770827,0.029016311063003664,0.04868441316789692,0.09011256583086537,0.0022214676952656484,0.16504591593240342,0.16190540101802361,0.004384725592989937,0.01945734044573601,0.13219086888347636,0.019688578869199485,0.12500571222240148,0.046691183333041446,0.06608773248489863,0.005794426594624832,0.04032820561820988,0.04338515124796331,2026-05-21T08:05:18+00:00
20260516_154607,4,51,4,51,20260516_154607|round_004|test_0051,RewardAttack,RewardAttack,fused_score,0.0,0.024168507750964796,0.024168507750964796,0.03208250303037443,0.04132333795769128,0.06447765210703105,0.012906282936225618,0.07739299397373404,0.0005005179753254543,0.12558553692170102,0.04537596099218037,0.014042480154714303,0.08418632929882194,0.05912007715351584,0.01853161064865003,0.0010671378057085035,0.31196100234491303,0.05256255148071756,0.058884025218695575,2026-05-21T08:05:18+00:00
20260516_154607,4,52,4,52,20260516_154607|round_004|test_0052,NoAttack,NoAttack,fused_score,0.0,-0.005499539381277285,0.005499539381277285,0.039883002268122816,0.2045131402998542,0.20288561449182155,0.22214491811952558,0.015633375198678388,0.00816996712891022,0.0011239535101713423,0.014724209956113656,0.09635342689654547,9.961600812107403e-05,0.0441419465956129,0.004897936765824585,0.016671209700370795,0.022602051181578774,0.03715108902768495,0.06900454285106362,2026-05-21T08:05:18+00:00
20260516_154607,4,53,4,53,20260516_154607|round_004|test_0053,ActionAttack,ActionAttack,fused_score,0.0,-0.04117326837179769,0.04117326837179769,0.05123547834488043,0.03311073429869382,0.01507519711085282,0.041802832729410204,0.3122785980678162,0.0614265194233852,0.038055548402150384,0.046598132779318936,0.15822780099302022,0.050820699430958266,0.09476629972812646,0.008583112161372291,0.012102893750509935,0.014770812849054377,0.035003648403819934,0.026141691526630484,2026-05-21T08:05:18+00:00
20260516_154607,4,54,4,54,20260516_154607|round_004|test_0054,RewardAttack,RewardAttack,fused_score,0.0,0.030095336092570674,0.030095336092570674,0.05791618198595159,0.050152776943566034,0.01603582644674112,0.2164000593844411,0.002217129267702598,0.0037997512010056553,0.2393766698921266,0.0019927949056121066,0.011247371979893051,0.04211685747511986,0.020372720811013375,0.06441016167659151,0.009512291256001788,0.16420898715567722,0.05386900861619798,0.04637141100235839,2026-05-21T08:05:18+00:00
20260516_154607,4,55,4,55,20260516_154607|round_004|test_0055,StateObservationAttack,StateObservationAttack,fused_score,0.0,0.07443447846261397,0.07443447846261397,0.026418328256012848,0.29573747327567035,0.013030632145586115,0.20589755168347407,0.012450390756802614,0.05121321757625899,0.015203712092046767,0.14721262722396702,0.029341974945273776,0.0035910621660112966,0.01433391020049709,0.07625647781409124,0.03948784143188551,0.008687285282687399,0.04295794566169342,0.01817956948804144,2026-05-21T08:05:18+00:00
20260516_154607,4,56,4,56,20260516_154607|round_004|test_0056,ExperiencePoolAttack,ExperiencePoolAttack,fused_score,0.0,-0.002031119490233685,0.002031119490233685,0.09365676416225426,0.13277725277592012,0.004366935599721147,0.07391112661176373,0.15165848683681338,0.005114557632963892,0.0503828746477612,0.08463598825595096,0.072017617690383,0.10025015561876165,0.028384580282582478,0.051122531911812104,0.003361028450796088,0.022784157918619558,0.09609338929886677,0.029482552305029698,2026-05-21T08:05:18+00:00
20260516_154607,4,57,4,57,20260516_154607|round_004|test_0057,ActionAttack,ActionAttack,fused_score,0.0,0.003444263278346238,0.003444263278346238,0.03498432830585591,0.06614451699029752,0.048602486628277805,0.16819546561888696,0.016607423397501583,0.0038828651576851515,0.08433594373719344,0.058764357243102444,0.04715982941490552,0.00834606572050236,0.05706620618647261,0.2792369213644557,0.013805994578115256,0.011087769637708777,0.04102409456746745,0.06075573145157159,2026-05-21T08:05:18+00:00
20260516_154607,4,58,4,58,20260516_154607|round_004|test_0058,NoAttack,NoAttack,fused_score,0.0,0.06296146453901302,0.06296146453901302,0.0013403258765325588,0.011593098099582217,0.07592298325750382,0.14189871169659263,0.0287212082370731,0.03621454366201184,0.10036462616988628,0.026112120552437976,0.000554246336062675,0.04125533846810323,0.05960623366468508,0.14208547360800847,0.10218081309493349,0.06386357407122978,0.11594628371863674,0.05234041948672002,2026-05-21T08:05:18+00:00
